geneNames	GSM1337304	GSM1337305	GSM1337306	GSM1337307	GSM1337308	GSM1337309	GSM1337310	GSM1337311	GSM1337312	GSM1337313	GSM1337314	GSM1337315	GSM1337316	GSM1337317	GSM1337318	GSM1337319	GSM1337320	GSM1337321	GSM1337322	GSM1337323	GSM1337324	GSM1337325	GSM1337326
ANKMY1	66.2	34.5	8	82.5	28.75	69.85	56.65	54.2	69.15	49.45	39.75	22.25	77.4	69.4	48.3	42.65	66.45	43.75	28.85	79.6	58.1	68.7	76.65
ANKMY2	608.9	915.5	1182.5	301.8	278.9	901.4	1176.5	1439	1498.4	1035.2	1087	1275.1	731	1007.5	1233.3	906.5	1418.2	1053.6	1284.3	1201	1372	1289.2	835.1
ANKRA2	575	525.1	601.9	144.5	455.9	302.4	179.5	198	173.7	214.1	333.5	291.5	385.2	295.7	426.9	296.5	328.6	301.1	578.4	442.4	641.6	491.1	231.2
ANKRD1	2.7	6.7	22.9	20	24.5	25.1	34.3	3.7	37.6	8.9	30.5	4.7	7.9	38	2.4	12.8	1.6	28.1	23.8	30	35	24.7	11.7
ANKRD10	1688.4	1155.5	1050.4	1199.4	801.8	897.8	757	1053.6	1222.9	1088.2	707	1323	1116.5	1434	745.7	766	727.9	789.9	1494.4	1159.6	1833.9	1246.6	872.3
ANKRD10-IT1	616.8	380	710.2	671.5	858.3	362.5	295.8	373.6	438.2	559.8	239.3	231.1	415	333.4	162.3	141.2	199.2	213.6	313.5	463.7	347.2	247.2	583.7
ANKRD11	302.2	139	121.8	259.2	384.1	370.5	392.9	486.4	469.9	587.1	93.1	78.2	113.9	107.6	147	97.1	58	151.4	128.2	77.1	46.1	42.1	512.2
ANKRD12	243.65	244.55	237.025	210.35	206.225	376.5	343.05	222.525	277.475	207.55	275.575	375.325	328.3	505.75	284.075	359.4	450.075	430.85	483.65	250.7	277.05	373.975	367.95
ANKRD17	643.4	430.9	424.7	685.8	666.9	642.2	503.1	704.4	688.1	651.1	577	610.8	551.9	529	655.8	579.7	592.6	846	659.7	663.5	678.4	587.5	534.8
ANKRD2	14.4	24.1	13.1	11.9	16	79.5	16.2	50.2	25.3	78.6	14.3	11.1	10.9	11.6	16.7	80.9	13.7	75.1	32.2	12.4	52.7	103.2	21.4
ANKRD26	35.8	76.55	80.25	105.7	46.45	79.5	65.55	50.2	34.6	66.9	103.8	86.25	111.35	106.35	87.2	53.95	40.15	73.2	59.4	87.15	126.2	61.65	68.75
ANKRD27	557.5	762.3	694.8	1141.7	531.4	733.1	530.4	541	583.2	498.6	582.8	953.1	628.9	926	603.7	551.6	666.1	642.3	800	504.7	963.2	714.8	671.4
ANKRD28	951.3	807.8	848.7	721.5	326.9	818.8	602.8	359.8	376.7	679	882.4	1156.3	561.2	689.7	738.9	569.3	324.1	340.7	602.4	587.7	1091	904.5	618.6
ANKRD34C	33	45.5	50.1	46.3	74	16.8	63.8	22.9	47.6	34.5	45.5	16.3	35.6	54.3	82.2	54.2	70.2	47.9	8.2	48.7	42.8	38.4	34.7
ANKRD36	93.6	81.7	67.2	26.9	75.2	84.4	50.2	122.3	112.4	126.8	77.9	55.3	78.1	129	64.1	43.7	66.6	58.3	126.7	71.3	145.5	59.5	86.5
ANKRD36B	611.1	327.4	241.6	72.6	202.7	88	106.5	577.3	740.9	470.7	74.5	57.5	108.9	127.5	45.8	44.1	39.4	127.3	373.1	221.2	171.5	206.6	421
ANKRD36BP2	1.1	1.8	2.9	1.5	2.1	3.6	2.4	1.4	2	0.6	14	10.9	0.6	10.9	3.1	4.3	1.3	1.2	10.6	2	1.8	2.5	4
ANKRD40	256.1	397.1	464.6	601.6	542.7	430	248.6	251.2	296.1	398.9	394.6	457.2	446.4	257.7	499.3	453	316.2	327.4	369.8	290.4	371.4	375.7	326.5
ANKRD46	360.1	417.6	641.9	369.3	392.1	580.7	416.9	317	366.2	356.8	383.3	626	475.5	466.2	613.1	391.8	333.8	340.3	493.1	313.1	525.6	463.9	284.5
ANKRD49	529.1	516.5	739.3	566	420	1084.8	509.5	307.1	331.8	623.7	765.2	732.4	924.7	905.7	887	699.1	1192.3	680.3	682.9	712.1	645.3	965.3	596.1
ANKRD53	12.8	10.9	58.3	9.1	10.5	30.5	13.3	10.9	16.9	22.3	21.8	7	6.5	7.8	3.1	7.9	32.2	24.3	18.1	6.1	6.1	5.9	21.5
ANKRD55	70.7	44.9	105.5	129.9	92.8	58.3	49.6	45.3	42.9	96.3	67.7	104.1	121	52.2	62.5	81.7	100.5	36.5	92.9	112.6	70.4	53.8	59.1
ANKRD6	311.1	177.15	176.45	83.85	108.95	188.55	165.05	126.15	119.2	170.45	85.65	184.65	143.4	163.25	124.5	168.75	98.85	107.05	140.6	107.3	150.9	172.45	131.6
ANKRD7	3.4	17.7	3.1	2.4	8.4	4.8	1.5	13.4	29	3.5	5.7	13.2	4.6	1	13.7	1.6	15	4.3	7.9	28.9	1.3	26.2	25.7
ANKS1A	715.7	651.8	588.7	183.3	391.1	326.8	392.6	369.1	367.8	398.6	477.6	663.1	594.4	346	557.2	401.5	254.1	607.8	556.9	388.8	588.8	346.6	373
ANKS1B	25.9	7	48.3	12.6	73.7	22.8	22.6	40.2	37.1	9.7	10.6	45.2	47.1	41.3	14.6	10	9.4	43.4	5	50.6	32.2	7	7.8
ANKZF1	153.4	193.2	78	17.7	16.5	137.4	174.6	231.3	264.8	45	171.1	167.2	82.7	208.4	203.6	86	246.3	118.6	353.4	292.9	270.6	192.1	42
ANO1	194	151	106	87.3	149.7	39.3	320.4	131.3	197.6	86.1	210.6	482.5	258.8	234.8	290	394.3	134.5	199.3	251.7	286.6	375.1	218.1	141.4
ANO10	433.1	343.1	499	104.6	260.1	356.9	404.4	347	406	428.9	356.9	356	464.6	286.8	377.2	299.6	310.4	293.2	322.1	284.6	448.3	317.3	385.5
ANO2	186	34.7	198.8	30.9	80.5	106.4	74.7	69.2	83.8	33.1	29.1	92	86.6	59.2	97	20.5	29.1	40.4	101.9	20.5	89.7	45.1	82.7
ANO3	10.1	42.7	80.2	50.7	100.3	54.4	29.1	5.9	15.1	44.5	35.6	55.2	52.3	60.5	54.7	14.5	47.5	3.8	10.3	42.9	54.1	53	23.8
ANP32A	641.566666666667	683.333333333333	943.166666666667	524.133333333333	475.8	511.5	564.4	686.7	582.666666666667	484.366666666667	643.366666666667	692.2	720.566666666667	573.4	767.066666666667	606.166666666667	757.5	747.4	650.5	688.166666666667	660.366666666667	560.133333333333	502.433333333333
ANP32A-IT1	58.8	28.5	47.8	75.4	10.2	9.6	5.3	31.7	51	28.2	19.1	3.8	49.6	50.5	5.4	1.8	49.3	18.4	57.6	58.7	73.1	17.8	25.8
ANP32B	3413.5	4289.2	5323.95	3953.55	3104	5152.95	3989.45	3638.1	3822.4	3827.5	3585.85	3483.05	3351.5	3981.35	3812.6	3083.3	4285.4	3566	3285.7	3369.7	3346.65	2902.4	2728.9
ANP32C	9.1	6.1	6.4	10.4	10.6	10.6	15.7	3.9	9.1	6.5	5.4	4.9	5.4	5.6	5.1	8.1	5.8	6.5	3.9	13.7	7	6.9	15.7
ANP32D	8.5	3.9	14.3	20.8	10.5	14.5	22.5	25.2	24.7	6.2	10.5	21.2	25.2	5.9	15.9	3.5	5.4	5.3	2.4	7.6	16.2	23.3	6.3
ANP32E	649.9	814.75	833.15	513.05	696.25	604.6	383.3	370.25	462.05	402.1	559.45	556.4	809.4	1021.45	615.2	665.4	622.55	534.6	671.7	540.05	534	519.35	437.65
ANPEP	871.4	1398.3	608.7	3516.8	1130	947.5	581.2	1093.9	1355.6	1322	1104.8	668	1123.2	1012.4	747	709.1	853.1	655.5	1065.2	649	1156.4	950.1	1578.2
ANTXR1	103.85	31.85	12.6	35.3	33.35	13.8	147.85	86.75	45.05	20.3	24.6	40.5	31.55	55.65	39	47.6	47.35	81.5	43.4	47.3	97.7	43.6	103.6
ANXA1	6718.3	9931	8344	11496.6	8479.9	9180.4	9857.2	9418.5	8508.4	8686.1	8270.6	7302.5	5832.6	7881.4	7361.3	6935.6	6380.1	6177.2	6673.6	7466.3	9285.6	10802	8989
ANXA10	13.9	22.9	13.7	24.4	21	57.9	10.3	59.8	17.8	21.6	25.8	49.8	28.3	40	57.6	22.4	15.8	9.7	24.2	66.4	36.3	23.7	18.7
ANXA11	1534.45	2371.55	1857.1	800.95	733.5	1774.9	2565.65	1924	1970.75	1465.55	1987.85	2122.35	1667.65	2278.7	2495.9	1602.7	1477.7	1803.4	1565.85	1188.65	2004.9	1347.65	1488.55
ANXA13	12.3	24.3	33.2	29.7	57.1	22.6	21	52.8	21.1	128.2	23.9	44.7	67.2	17	10.7	20.7	14.5	15.5	19.5	23.6	19.3	22.1	33.7
ANXA2	13012.4666666667	18387.9333333333	13006.8	15681.1666666667	13068.7666666667	18144.7666666667	20319.0666666667	16676.3666666667	18256.7666666667	19640.9	13621.1	10251.8666666667	10836.2333333333	13165.8666666667	12090.5	12775.5	15152.3666666667	14026.7333333333	12852.8333333333	15166.5	13578.1666666667	14663.1	18177.0666666667
ANXA2P1	59.4	126	52.5	66.4	141.9	108.1	127	110.6	150.1	174.1	146.1	78	131.3	143.4	74.5	138.3	152.7	153.8	187.7	25.4	84	90.6	160.5
ANXA2P2	1814.4	2968.4	2122.8	2739.9	2369.1	2273.8	2607.3	2288.4	2534.6	2764.3	1365.1	2067.1	1356.8	2342.9	2383.5	1957.8	2077.8	1609.1	1780	2590.9	3270.5	2532.5	3125.1
ANXA2P3	387.7	355.5	398.4	189.7	249.2	184.1	128	128.8	463	125.4	471.5	182.1	352.8	283.7	338.2	229.2	206.2	388.5	437.2	294.2	307.6	281.2	204.8
ANXA3	69	75.1	488.4	560.5	84.4	96.6	55.8	44.6	23.1	53.1	94.5	225.2	81.8	57.9	197.8	78.3	34.8	47.4	74.2	97.8	81.4	33.2	50.8
ANXA4	1772.8	4047.55	2316.6	1685.6	1908.3	2643.55	3304.6	3379.35	3170.7	3239.15	3111.65	4945.85	1900.3	2565	3579.1	3336.25	2996.05	3158.35	2871.35	2187.45	4396.35	3521.3	3430.45
ANXA5	6115.9	7206	6874.2	7764.4	7129.9	6101.9	8781.3	5745.9	5576.8	6982.9	7169.6	7571.3	5935.2	6806.9	6515.3	5769.8	5268.2	5432.5	5946.4	5132	7812.1	5726.3	7300.2
ANXA6	2138.3	1630.8	3102.8	516.7	1259.1	1769.4	2257.4	2553.4	1701.1	1568.4	2106.7	1462	2205.6	1733.2	2038.8	2215.8	1932	2166.8	1495.2	2048.1	1458.9	1303.4	2311
ANXA7	1441.75	2030.9	1668.35	1790.7	1945.7	2220.85	1804.75	2196.7	1914.05	1927.9	1735.05	2341.5	1406.55	1715.55	1705.35	1582.25	1802.4	1681.15	2035.45	1219.15	1832.15	1681.9	1993.65
ANXA9	54	50.85	37.8	62.15	58.65	28.5	38.5	12.15	26.75	17.55	19.6	23.25	24	24.15	23.45	11.55	9.75	13.45	17.7	45.05	33.9	15.1	21.55
AOAH	380.2	339.6	51.4	184	57.5	178.5	302.4	465.8	383.1	194.2	263.8	114.6	576	349.8	131.2	439.4	635.7	546.5	610.3	381.3	157.2	302.6	398.2
AOC1	43.9	57.7	54.8	144.8	129.9	283.4	66.5	44	49.9	53.4	198.5	36.4	85.6	116	27.9	138.7	414.4	229.9	87.6	121.2	37.8	73	87.3
AOC2	153.8	140.9	253.5	226.8	247.8	231.7	63.9	86	71.6	121.9	182.1	144.9	88.9	56.9	248.2	98.1	18.7	61	59	100.3	200.7	123.6	99.7
AOC3	790.6	303.4	3431.4	355.7	3120.1	1059.1	860.4	355.3	374.8	460.9	697.7	495.9	453.2	299.7	2242.7	247	355.9	296	363.9	675.8	289.4	728.9	215.1
AOC4P	27.5	36.2	40.1	95.7	69.2	32.3	42.7	57.7	48.4	43.2	23.3	28.5	29.8	18.4	23.9	27.4	22	21.3	28.8	46.5	38.1	34.4	65.6
AOX1	235.1	272.65	766.35	134.95	699.9	1737.3	214.3	470.4	232.9	533.85	1159.35	258.8	387.95	318.9	934.5	388.8	395	327	201.15	412	173.1	366.3	130.85
AP1AR	197.2	152.7	151	165.7	230.6	188	102.3	121.7	77.9	171.7	176.8	151.6	191.9	159.1	145.7	176.5	69.7	157.9	162	132.7	131.3	187.9	142
AP1B1	567.5	917.8	199.4	221.1	248	666.5	1390.3	1111.2	990.5	944	427.2	400.6	515.3	713.4	362.4	583	884.4	762.2	544.2	411.6	602	615.9	681.5
AP1G1	403.1	251.8	278	457.1	323	172.1	201.7	228.6	255.7	318.5	253	280.9	356	341.4	143.2	252.5	251.2	248.6	341.9	206.3	340.5	207.6	402.5
AP1G2	134.2	104.05	91.9	69.45	55.5	55.6	62.95	137.85	145.3	125.3	114.1	68.5	126.1	163.4	78	111.25	266.8	156.75	271.65	330.9	156.2	232.85	114.45
AP1M2	76.55	49.05	62.1	80.95	107.2	51.1	28.2	41.2	25.6	62.45	73.45	61.45	31.45	49.7	36.8	84	87.6	62.35	49.7	85.1	23.6	102.9	74.25
AP1S1	246.633333333333	285.433333333333	201.8	130.033333333333	118.2	68.6	205.466666666667	177.766666666667	160.566666666667	187.966666666667	90.5	94.0333333333333	118.933333333333	97.2333333333333	89.5	144.7	76.0666666666667	90	129.5	147.3	127.3	78.8666666666667	262.333333333333
AP1S2	1119.3	1666.5	858.7	1076.85	1085.95	1286.4	1852.55	1433.95	1350.3	1548.45	1589.95	1555.95	1652.1	1989.25	1336.25	1870.85	1455	2127.75	2694.65	1418	1502.9	1918.85	2202.35
AP2A2	1281.525	1616.15	912.85	707.725	1037.625	1317.375	1702.35	1578.5	1410.825	1742.8	1066.275	1041.65	1537.875	1283.75	971.375	1463.575	1547.025	1449.6	1544.075	1477.9	1454.425	1194.1	1443.1
AP2B1	906.05	857.95	1021.45	712.1	789.05	537.8	668.5	653.05	747.3	624	788.85	786.5	957.65	767.25	755.35	665.95	482.7	651.45	691.75	658.95	662.9	519.95	677.1
AP2M1	2597.3	2380.1	2140.8	1548.6	1647.6	2342	2917.3	3254.6	3644.5	3387.3	2003.2	2411.1	2010.9	1879.8	2583.6	2619.6	2927	3303.4	2565.4	2344.3	3085.8	2564.6	3302.3
AP2S1	2656.96666666667	2347.16666666667	1535.16666666667	1461.43333333333	1736.03333333333	2043.03333333333	2411.26666666667	2243.46666666667	1966.53333333333	2758.93333333333	2524.3	1387.53333333333	2913.4	2877.2	1744.56666666667	2602.5	2456.33333333333	2806.66666666667	2311.06666666667	2177.93333333333	1846.3	2238.73333333333	2430.86666666667
AP3B1	478.3	471.7	429.1	405.1	487.3	648.45	759.5	610.4	659.65	594.6	543	552.9	542.2	505.55	620.7	602.45	628.05	715.3	597.15	589.05	657.6	607.3	656
AP3B2	64.3	84.1	64.8	77.7	59	105.8	29.3	83.1	73.6	106.3	47.5	24.8	59.1	55.7	37.2	61.9	38.2	39.7	6.1	40	54.1	58.2	48.4
AP3D1	478.5	395.7	408.4	438.466666666667	601.433333333333	518.433333333333	475.766666666667	499.133333333333	546.433333333333	504.066666666667	390.4	431.133333333333	556.4	553.7	349.8	458	491.366666666667	541.966666666667	511.133333333333	623.2	407.733333333333	538.666666666667	503.633333333333
AP3M2	675.8	501.5	569.8	386.2	300	581.4	512.8	402.3	401.9	414.2	446.8	681.1	504.3	460	552.1	360.3	444.2	338	488.9	449.9	596.3	415.1	417.8
AP3S1	3556.2	4578.5	5332.1	2932.7	3963.7	5223.7	3953.6	3529.3	3558.9	3580.8	4682.2	4135.8	4109.6	4631.9	4687.5	4278.5	3927.7	3450.3	3703.7	3919.2	4958.8	4314.9	3544.3
AP4E1	9.85	37.5	27.5	36.9	10.8	11.05	4.3	24.35	45.75	17.55	25.65	40.1	31.2	14	4.85	69.75	6.7	4.65	12.75	31.35	23.95	24.85	28.55
AP4M1	96.1	154	124.8	35.3	42.9	126	142.5	138.2	158.6	85.2	94.7	143.7	27.9	104.6	107	58.9	115.9	129.3	91.1	127.7	123	50.2	163.5
AP4S1	61.8	42.4	41.9	66.1666666666667	83.4	37.7333333333333	44.0333333333333	68	73.5666666666667	46.6666666666667	41.2	65.5666666666667	52.6666666666667	38.6666666666667	41.0666666666667	64.4333333333333	54	59.3666666666667	55.1333333333333	55.6666666666667	54.6666666666667	64	51.5
AP5M1	725.1	651.3	677.2	478.1	624.7	578.7	604.6	451.7	546.7	485.7	825.8	802.7	1098.6	1063.8	754.5	795	757.5	776.7	797.6	814	976.4	891.8	617.7
AP5S1	511.4	371	346.9	458.7	445.3	422.7	322.7	309.7	358.5	397.5	521.1	429.2	454.9	423.9	226.3	392.5	334	304.2	553.1	275.8	338.2	278.5	400
APAF1	128.133333333333	81.7666666666667	83.9666666666667	134.566666666667	116.5	94.6666666666667	80.2666666666667	102.333333333333	155	98.3666666666667	108.166666666667	67.4666666666667	100.633333333333	78	92.8333333333333	91	60.4	111.3	95.0666666666667	105.766666666667	100.9	101.333333333333	122.4
APBA1	32.1	25.1	27.7	17.5	58.7	86.4	43.1	85.9	24.8	35.8	136.5	94.9	37.9	43.5	58.5	66.8	41.7	16.4	20	62.3	52.4	38.5	105.6
APBA2	65.3	13.35	15.35	11.1	12.45	17.8	17.95	14.7	36.7	13.25	86.9	21.25	81.7	76.9	66.1	57.05	220.45	66.4	65.7	154.9	38.05	38.3	31.35
APBA3	308.05	225.7	203.45	77.7	122.05	324.95	220.8	366.15	399.8	314.25	276.4	195.4	295.65	309.35	218.4	234.45	292.55	330.65	386.8	326.7	278.9	247.1	373.75
APBB1	410.7	399.1	234	237.7	316	317.7	325.7	442.8	346.8	478.6	310.2	252.7	229.8	182.7	252.2	202	331.3	205.7	220.1	175.3	280.5	183.7	468
APBB1IP	250.7	342.1	308.2	442	310.7	681.8	312.8	320.1	352.4	589.8	308.5	234.7	293.8	203.3	139.4	221.3	181.5	329.6	150.5	173.2	223.5	219.2	401.5
APBB2	350.028571428571	163.142857142857	364.014285714286	138.6	184.357142857143	250.414285714286	207.6	192.871428571429	192.242857142857	181.1	125.257142857143	259.414285714286	204.485714285714	106.842857142857	273.957142857143	166.4	152.642857142857	174.614285714286	222.371428571429	196.785714285714	328.328571428571	158.142857142857	140.4
APC	116.2	119.6	152.96	113.26	134.92	115.96	77.46	149.82	158.18	121.98	74.96	131.8	111.8	95.88	122.76	114.2	101.22	95.48	168.76	98.18	156.38	120.04	127.18
APC2	8.65	34.4	37.05	31.8	39.25	59.4	73.1	39.3	48.55	55	47.65	27.7	20.2	13.5	44.3	47.9	46.45	34.4	32.7	31.2	52.8	36.2	53.45
APCS	107.4	73.6	65.9	148.1	122	60.5	49.3	89.4	102.6	64.2	70.6	26.2	89.3	54.9	37.6	53.8	42.6	41.7	60.8	103.6	87.5	75.7	90.4
APEH	448.5	429.7	272.5	282	207.7	419.3	418	252	250.2	317.5	586.5	444.8	499.9	431.3	436.5	461	539.8	532.6	480.2	653.2	320.1	538.7	362.7
APEX1	2623	2689	2136.8	2826.7	2996	3074.4	2008	2182.1	2000.6	2063.2	1556.9	1812.6	1892.4	1515.6	1990.6	2050.2	2562.5	2442.5	2274.1	1884.1	1890.6	1750.5	1910.6
APEX2	276	155.5	203.7	295.3	145.3	195.2	433.2	322.1	289.3	250.4	274.4	183	293.9	181.6	205.1	230.6	295.9	456.3	273.6	365.3	294.7	172.6	337.6
APH1A	1507.2	1810.6	1557	1569.9	1460.4	2458.6	2282.2	1827.4	1679.6	1517.8	1758.1	1489.7	1505.1	1688.5	1385.2	1620.7	1666.7	1567.2	1709.6	1609.1	1365	1376.9	1373.4
APH1B	374.7	689.9	351.9	325.8	335.9	671.9	609	553.4	492.7	768.4	451.8	400.9	415.6	461.5	336.2	622.1	496.4	447.2	551.9	356.8	596.3	587.1	686.7
API5	362.175	308.875	343.1	478.7	446.525	299.3	276.5	246.55	271	300.7	307.175	365.375	349.25	293.075	278.425	334.95	331.2	305.75	334.5	318.475	324.25	343.525	334.225
APIP	753	526.5	1043.4	448.2	707.1	658	368.8	636	539.5	628.9	680.8	672.1	802.2	755.3	966.9	699.8	826.2	874.5	637.5	545.8	625.9	843.2	735.1
APLNR	1688.9	230.1	165	82.6	113.2	38.6	2008.4	733.4	843.2	419.6	465.6	1061.7	2606.9	467.1	704.2	796.7	738.1	428.5	759.7	897.2	1515.3	395.3	420.7
APLP1	11.7	9.3	15.5	11.9	11.2	9.4	13.8	12.6	15.7	15.2	10.4	14.1	12.3	11.5	10.1	7.3	21.7	11.1	20.4	10.7	12.7	9.3	11.6
APLP2	2355.15714285714	4835.57142857143	3052.5	5347.25714285714	2758.44285714286	7224	6487.54285714286	7240.3	7465.48571428571	6230.55714285714	3656.7	4074.08571428571	3446.27142857143	3673.88571428571	3712.12857142857	3907.8	4089.8	3920.54285714286	3170.32857142857	2738.51428571429	3593.52857142857	3387.38571428571	3932.87142857143
APMAP	2002.1	1927.9	4309.6	1941.3	2511	2339.1	2103.3	1799.9	1984.3	2292.4	2950.1	1505.2	2360.4	2190.2	2309.8	2231.3	1988.4	2670.1	2825.3	1982.6	1813.2	2129.5	1703.9
APOA1	56.2	26.6	25.8	75.2	36.55	12.8	9.55	64.1	57.65	75.65	50.35	45.55	51.1	26.55	29.25	101.75	44.05	15.35	42.45	18.5	43.9	17.35	52.3
APOA2	90.65	63.45	30.9	43.05	42.55	28.8	10.2	15.95	25.45	35.55	72.3	19.3	38.4	44.4	13	24.2	2.3	38.3	26.9	30.7	18.7	40.5	15.8
APOA4	63.2	68.1	30.5	38.8	10.2	50.2	9.2	38.1	109	42.9	117.7	11.5	10.6	16	17.7	13.1	45.6	71.8	27.3	27	59.5	49.7	86.1
APOB	92.4	432.9	428.1	150	136.9	447.4	49	120.8	195.5	134	139.6	146.4	116.8	266.7	315.9	70.7	121.8	31.8	41.5	62.4	78.9	52.3	9.5
APOBEC1	80.2	65	77.4	41.3	100.2	49.7	6.8	20.8	73.4	30.9	93.8	57.6	111.5	34.9	53.6	59.4	10.8	48.5	89.3	85.4	92	29.3	71.3
APOBEC2	97.6	148.9	130.7	152.6	147.8	127.1	161.4	94.2	132.1	164	129.5	80.5	164.3	82.9	101.7	133.8	99.8	89.5	102.2	115.4	95.4	99.4	124.4
APOBEC3B	99	153.7	50.7	83.9	95.3	22.8	106.7	48.1	25.1	100.3	150.8	56.4	156.8	186.8	55.8	139.2	94.4	145.8	188.4	193.6	67.7	94.4	115.4
APOBEC3C	486	349.9	260.7	160.8	245.3	235.7	666.8	431.2	386.5	462.6	887.7	411.5	725.3	742.4	331.9	585.4	646	902.9	430.6	403	439.3	433.5	728.7
APOBEC3F	75.9	41.1	54.6	66	11.3	27.5	19.4	58.9	43.5	68.9	54.6	25.2	19.3	49.6	46.5	62.7	130.4	92.6	137.1	13	53.9	94.5	130.6
APOBEC3G	122.1	223.6	164.8	68.65	144.1	83.95	100.25	167.5	156.2	197.3	268.8	170.65	307	272.25	119.9	288.3	331.95	312.6	202.5	284.15	105.15	255.85	170.4
APOBR	113.1	68.1	14.8	294.3	107.9	113.9	186.8	97.1	147.6	212.8	205.9	63.6	167.8	126	124.2	115.2	137.1	90.9	89.9	96.2	137.2	61.6	146.6
APOC1	966.6	1309.75	1593.65	355.8	240.4	1196	2407.8	2094.3	2040.2	1703.4	660.7	2055.5	1154	1064.25	791.1	810.1	1548.95	869.1	1702.6	1880.1	109.7	1769.5	294.3
APOC3	8.7	8.9	11.7	19.4	7.9	14	10.9	24.1	5.5	14.7	16.1	9.2	13.9	16.8	11.4	5	5.9	9.2	3.8	12.5	8.6	5.3	12.5
APOD	585.3	2588.2	22502.9	1255.7	2328.3	13416.8	998.8	1620.3	1764.2	4670	2669.8	1048.6	300.8	150.5	11307.8	194.8	641.4	322.8	929.9	290.9	606.3	2550	224.2
APOE	2935.83333333333	5294.86666666667	3728.93333333333	1088.46666666667	755.9	3308.86666666667	9531.9	7826.9	7126.76666666667	7026.26666666667	1213.56666666667	5060.23333333333	4285.23333333333	1707.03333333333	1808.26666666667	1796.96666666667	3898.93333333333	2709.06666666667	2563.26666666667	4899.33333333333	475.166666666667	2390.63333333333	638.066666666667
APOF	30.5	4.6	3	21.7	32.4	14.4	2	14.6	23.6	22	1.5	13.3	40.4	5.7	14.8	39.3	27.4	42	3.4	4.1	19.8	10.5	4.6
APOH	25.1	15.7	20.3	17	20	13.7	8.5	10	12.8	16.6	10.6	18.3	10.7	14.5	63.4	65.4	6.7	33.5	59	17.5	14.3	73.7	65.8
APOL1	437.1	401.5	167	452.2	2114.7	75.9	484	484.8	463.2	650.4	2278.6	1001.3	877.7	1296.6	323.9	1544.5	857.7	1547.6	663.6	997	281	710.9	923.7
APOL2	278.35	289.1	223.4	188.35	427.4	132.1	211.95	256.15	236.3	171.5	461.85	205.35	217.9	397.25	143.7	355.2	388.05	233.35	277.8	253.25	170.25	234.25	227
APOL3	743.1	762.6	856	490.6	1752.7	932.1	1066	1278.2	1017	1106.2	2990.9	966.5	1071.4	1172.6	1422.4	1856	1346.9	1728.9	1352.9	746.5	395.6	623.8	1411.1
APOL5	12	17	15.7	23.7	15.7	7.2	14.5	13	19.4	12.5	15.6	21.1	15.2	18	14.7	19.1	73	20.1	20.3	18.2	11.8	20.4	10.7
APOL6	167.7	141.2	381.2	179.3	562.5	229.3	346.9	223.7	311.3	274.7	634.9	305.8	470.1	474.8	349.1	533.2	445.8	462.5	401.3	490.1	202.6	545.3	386
APOLD1	2075	490.3	2224.9	814.7	1011.7	2582.5	332.3	1197.7	1208.6	3806.2	421.9	2125.7	623.2	537.1	1068.1	898.6	156.7	331.7	1149.6	784.6	1270.5	345	398.7
APOM	159.6	188.75	220.95	185.4	191.2	172.2	146.05	142.4	201.1	182.75	185	146.45	159.65	153.5	146.05	117.7	110.15	116.1	124.1	191.2	154.15	199.05	160.25
APOO	304.6	264.7	305.7	355.3	338.4	222.9	268.9	230.6	292.9	280.8	321.8	242.6	391.8	176.7	243.5	266.3	338.6	375.1	230.1	427.9	205.4	341.5	268.1
APOOL	178.3	202.6	214.2	212.933333333333	244.6	155.033333333333	140.733333333333	128.9	177.633333333333	197.2	209.9	240.466666666667	163.6	148.7	209.866666666667	146.833333333333	130.666666666667	207.233333333333	159.366666666667	197.633333333333	267.133333333333	183.733333333333	130.6
APP	2897.26666666667	3317.93333333333	2382.96666666667	2815.23333333333	2436.2	2400.3	3033.33333333333	3055.23333333333	3096.46666666667	2396.63333333333	2364.1	2413.2	2192.33333333333	2301.2	1876.4	2552.23333333333	1927.03333333333	1728.1	1395.7	2019.2	2441.2	1327.5	1581.1
APPBP2	409.45	335.3	460.15	230.575	274.95	449.2	337.55	328.35	332.55	304.875	307.625	427.95	317.125	368	342.55	335	319.6	292.775	349.65	255.775	399.7	304.5	268.2
APPL1	373.6	527.4	421.1	350	375.7	247.3	161.5	191.2	208.1	287.6	361.6	448.8	396	413	397.7	319.7	348.2	506.2	428.4	299	554.9	236.5	244.5
APPL2	441.5	359.9	342.5	281.8	236	221.1	323.5	338.4	257.3	410.2	444.7	588	346.4	229.9	364	382.8	331.1	327.7	289.1	371.1	628.3	390.3	436.6
APRT	658.5	653	669.05	571.3	599.35	1116.6	770.3	647.15	596.85	790.6	627.55	609.15	593.45	625.75	814.4	764.15	1325.5	1016.6	734.75	729.7	616.1	632.25	632.3
APTX	488.7	467.6	565.3	698	585.3	474.8	389.4	400	407.6	418.2	503	610.4	605.9	605.6	474.1	493.7	359.8	372.9	458.3	512.5	599.9	487.4	410
AQP1	4838.55	4298.2	3067.9	2345.45	4755.5	1711.45	6449.55	3179.2	2480.45	3582.8	5236.75	5697	2706.5	3007.7	6479.7	4331.75	2834.65	2789.35	2852.65	2845.4	5056.8	2783.3	3645.85
