geneNames	GSM302859	GSM302864	GSM302866	GSM302870	GSM302872	GSM302882	GSM302896	GSM302900	GSM302924	GSM302927	GSM302933	GSM302943	GSM303364	GSM303366	GSM303368	GSM303520	GSM303522	GSM303523	GSM303525	GSM303531	GSM303533
SPG20	452.6414	318.99	491.416	460.4545	194.0565	322.20045	176.41365	150.7625	233.3645	182.35485	117.3548	173.4203	207.856	264.30055	201.5079	240.2915	612.0445	149.0765	122.04845	145.98825	152.83055
SPG21	1716.4755	1980.3995	1683.825	1598.406	1516.306	1246.29	1407.722	2033.4625	1216.5615	1819.6025	1641.015	1646.261	1465.602	1670.6085	1868.6355	2143.6995	1726.369	1631.346	1714.4955	1796.805	1867.1355
SPHK1	1091.62	445.972	274.633	1297.78	420.732	648.156	473.743	492.278	671.083	591.187	499.824	526.474	712.478	566.014	424.983	666.432	815.947	780.49	440.961	452.969	710.501
SPHK2	139.00565	139.74175	163.5316	85.1624	209.9467	103.7099	197.2575	178.51715	176.61265	163.2311	219.6886	168.3166	166.7461	147.832	149.54275	179.1574	99.33405	82.86855	210.19855	186.61485	148.7409
SPI1	141.926	231.331	71.4359	507.808	335.116	118.346	266.928	334.075	136.802	341.351	288.209	299.147	235.259	238.634	382.047	923.706	111.207	720.511	551.18	517.399	594.393
SPIB	177.725	125.516	207.913	172.356	390.109	113.205	276.583	475.707	100.682	158.978	1007.23	377.558	479.496	88.3435	142.528	158.081	141.95	80.7319	105.399	110.082	163.734
SPICE1	30.0885	4.49838	13.3005	13.768	18.2493	3.78432	6.21094	26.9093	17.5515	27.3683	20.8702	23.4177	4.01191	20.7498	7.67497	4.59071	4.02169	2.4243	5.10774	4.22095	32.5424
SPIDR	115.51235	168.5095	202.892	133.498	102.1918	91.0123	126.63225	115.5554	77.96205	100.9185	66.69325	87.7092	88.0762	99.9712	72.651	156.556	148.84985	52.2249	74.69305	117.7275	179.0555
SPIN1	228.608	262	172.143	164.747	76.6697	164.528	178.482	140.076	91.1258	221.995	53.9182	171.288	129.35	98.5555	81.4979	303.15	246.119	193.888	257.676	248.566	318.499
SPIN2A	52.0546	75.9175	81.9088	35.4928	88.5093	86.0745	88.0691	48.0756	58.9844	56.6305	36.7393	59.1191	107.916	56.5044	93.4237	106.453	82.9367	112.082	62.579	133.375	104.216
SPINK1	52.4293	54.2132	35.0227	89.3748	11.8963	47.5759	34.4571	65.0224	153.965	36.558	8.06623	81.5111	36.9279	34.1683	39.9752	88.962	15.8708	9.55288	53.0613	101.387	81.4915
SPINK2	40.1376	6.80033	60.7733	43.2096	20.1034	34.3894	29.5423	8.87827	8.76872	23.7422	117.59	48.368	48.9297	8.10268	18.9301	18.2238	21.176	39.4148	27.3094	36.7892	53.2808
SPINK4	94.4236	61.1635	59.4226	58.2615	72.1106	51.9833	40.9923	82.5807	50.8606	56.7465	16.0456	47.348	67.8116	55.042	19.5933	112.563	102.592	120.975	103.985	87.6232	115.665
SPINK5	31.2992	28.6616	58.4897	47.0678	16.9005	50.5407	31.9768	25.6073	25.052	174.189	18.108	29.0169	32.7749	216.946	59.1295	55.9192	74.4561	18.9423	109.69	31.4514	33.2463
SPINT1	31.0241	28.6871	22.581	24.9505	30.3233	23.6691	24.275	28.2437	42.0271	24.4446	119.014	38.8804	48.534	62.9947	49.4485	38.4556	27.2696	72.243	31.5874	38.479	108.34
SPINT2	521.649	368.039	357.323	254.792	687.005	392.404	880.651	908.641	386.818	870.204	1391.65	1155.28	603.492	495.626	760.471	738.55	396.407	561.134	656.014	616.773	642.477
SPINT3	13.7201	16.611	15.4492	12.9313	22.873	20.4391	24.5437	8.37185	12.9401	17.1262	18.9953	15.9804	30.7985	14.3783	18.3605	14.9227	23.5028	13.9071	12.8366	8.05038	5.54412
SPN	21.9472	17.8035	48.7064	38.8617	64.223	13.7763	129.527	61.8345	69.8992	101.676	36.0755	21.9027	146.709	86.292	78.6486	96.0446	52.7454	97.2269	98.895	94.0719	115.859
SPO11	4.56865	68.3852	41.9602	42.2539	50.253	58.1529	13.8194	64.287	32.8338	41.5311	48.9423	37.5107	47.7091	23.9673	19.5318	54.41	33.1754	20.6481	59.031	92.956	48.1985
SPOCK1	1067.17	1787.25	1737.97	637.352	612.851	3201.8	1332.57	635.845	1493.02	1382.31	784.258	858.271	444.781	1517.33	577.623	951.239	586.842	1694.04	1235.73	1106.9	1328.67
SPOCK2	208.34585	221.1325	153.07815	198.118	587.5285	195.6585	479.2875	604.15	159.4485	516.7455	1125.744	673.766	452.3925	130.4714	228.5335	277.2385	222.868	194.35175	235.9425	268.5715	276.634
SPOCK3	13.221	6.383155	17.921695	13.243495	25.3046	10.2938	21.5821	27.5776	11.343795	22.685	21.85621	12.637095	17.77425	21.07	13.342335	23.62205	12.276215	12.82904	30.5621	39.4696	3.18091
SPON1	1061.91425	171.7095	999.21875	132.54435	399.22825	201.236875	228.098975	108.601525	347.480675	278.5375	116.41389	376.375225	184.35518	506.81625	234.788075	608.68	322.583825	708.8735	167.4552	160.0707	262.2824
SPOP	1100.776	1103.675	1142.199	912.827	1596.895	1686.805	1476.5025	1712.84	1769.6095	1394.267	968.804	1209.2855	1168.116	1311.231	923.7585	979.0995	1046.445	1417.71	1190.845	1187.4225	1004.1
SPP1	5542.41	993.841	1299.51	888.637	816.786	669.445	4456.79	2231.87	6324.71	2837.59	704.261	4481.13	4689.08	1037.43	3423.4	13345	1085.57	1467.3	504.216	382.601	9161.83
SPP2	86.3639	97.0684	43.0673	28.3167	133.182	47.42	81.3642	18.8992	53.1972	58.0749	35.5015	8.98295	54.8772	45.741	44.4235	39.6901	72.7243	32.0731	7.03362	16.9286	20.9817
SPPL2B	149.87545	69.55115	94.13065	137.59555	94.322245	84.89205	77.908405	78.27407	107.845805	50.931065	61.020565	55.170635	99.73715	73.6592	81.80914	157.98575	106.63377	118.65614	129.4138	110.369355	116.6999
SPR	278.951	540.79	688.765	339.046	873.165	675.015	490.918	600.722	683.067	426.1	362.032	420.548	614.588	458.895	609.493	497.949	481.768	603.753	394.382	440.998	491.076
SPRED2	271.405696666667	236.334056666667	285.48337	327.51072	196.016233333333	294.297573333333	238.66388	150.092766666667	311.212253333333	222.184456666667	214.287963333333	160.139	191.487903333333	229.008763333333	166.5722	153.496343333333	179.715586666667	206.39672	237.729856666667	230.625846666667	212.541076666667
SPRR1A	51.141325	104.86403	118.823705	87.090125	101.3587	72.35164	111.3414	52.57036	27.8427	67.145335	53.119095	80.683955	122.97435	77.23317	55.146115	66.982215	106.585455	51.867005	62.829645	69.42656	93.2127
SPRR1B	60.7579	51.9151	83.1176	82.3811	60.7113	48.0165	45.6863	65.8379	15.106	55.6148	19.483	47.261	43.3468	47.7021	12.5163	32.3504	78.724	8.91409	46.916	42.2418	4.86195
SPRR2B	14.3113	32.909	26.2665	17.3167	25.354	12.9954	26.1153	27.1436	9.75901	18.4211	12.7808	15.1397	35.4458	11.8996	10.7314	25.0574	23.6505	20.1475	10.0581	9.69699	20.7561
SPRR2C	15.2315	23.6023	8.83123	6.15363	23.78	4.26288	8.5435	5.7901	4.37522	5.36725	3.11582	2.57203	10.1055	8.59086	4.03784	39.509	32.9105	3.16552	40.8632	4.21922	5.59762
SPRR3	69.4029	21.4408	81.8008	16.1546	43.4751	13.8028	14.6417	9.813	17.3705	9.53897	15.7469	8.85575	9.65588	13.5593	17.3551	22.1043	30.9833	9.33076	20.1551	104.692	16.0068
SPRY1	2674.04	1137.57	1904.92	1041.91	1013.69	1866.67	908.273	472.869	1928.74	981.938	435.796	665.588	1225.04	1191.83	598.608	617.461	1179.27	693.172	1245.35	1011.94	2521.69
SPRY2	572.285	295.145	1386.67	626.188	292.795	876.265	412.526	265.498	1028.43	306.96	127.37	196.22	411.905	310.555	362.363	193.925	509.649	227.417	523.871	435.289	551.443
SPRY4	934.68	415.715	987.046	407.185	687.369	494.973	863.875	602.702	605.496	726.205	315.832	425.101	442.838	496.651	560.066	555.378	666.986	575.625	619.795	545.678	662.167
SPRYD7	18.0605	54.7861	40.4243	109.866	41.3958	58.5279	78.1246	65.2035	14.0357	62.45	53.6935	35.721	74.2714	72.5824	34.8809	67.9375	80.5656	96.4546	91.2932	47.8882	73.1185
SPSB1	373.216	375.422	463.355	360.161	225.427	246.027	257.91	187.328	214.965	256.536	118.405	139.771	136.861	216.937	160.805	234.614	420.354	312.056	181.071	222.412	232.728
SPSB3	727.134	778.756	1112.1845	525.2395	1018.9005	1021.721	913.4935	1058.034	1156.0855	850.0755	785.09	789.147	1113.0665	1067.6715	1049.1375	674.6495	552.124	994.839	832.4465	1069.1405	810.9145
SPTA1	55.1566	68.3362	50.2998	77.894	91.0962	20.6724	47.3168	28.4681	64.5405	62.3371	71.3747	37.0008	105.281	54.34	54.2159	67.1367	40.9878	39.8647	60.2327	47.557	57.1038
SPTAN1	585.000525	606.0365	466.5026	258.34365	754.9456	789.606	544.526225	655.224625	913.800125	543.13535	606.890975	595.7365	669.57	1047.909	602.42925	742.70925	277.60725	1058.084875	1193.425575	1038.66975	640.25905
SPTB	59.8833	54.4159	79.78525	99.9912	72.13905	71.588	64.5483	49.37955	67.5266	103.34205	81.44875	51.33525	60.8052	97.8849	89.585	127.91255	68.7754	94.20345	125.143	142.159	130.865
SPTBN1	841.095755	872.166261666667	1546.71919333333	434.887558333333	683.870533333333	1093.107045	746.821966666667	639.345201666667	1389.60890166667	957.92125	809.204756666667	903.498095	855.7228	1445.227055	898.079398333333	780.862726666667	1362.88949833333	1345.73542666667	1593.03804	1129.534585	1220.52112
SPTBN2	46.6257	12.0888	38.11	16.6296	12.3378	10.0927	42.8214	23.17	16.223	23.8227	5.24732	14.3889	59.866	10.3705	12.3282	13.3249	15.619	7.04288	20.2424	9.04746	10.3612
SPTBN4	132.885	112.521	76.9297	92.0585	31.5199	76.5108	35.8666	21.7029	18.9126	68.7504	86.8448	74.1871	98.1882	101.564	29.2363	123.986	28.872	48.5715	126.761	66.0795	108.008
SPTBN5	192.509	257.026	257.399	244.236	250.08	125.009	242.692	146.421	127.086	172.024	148.68	153.2	193.039	190.051	164.929	266.628	171.036	129.425	150.658	195.6	272.523
SPTLC1	1052.772	1313.385	1351.363	1174.2695	1233.0355	1311.9195	1144.673	1059.2485	1333.5985	1318.568	882.901	1220.2295	1130.9825	1368.6255	1142.178	989.671	1272.3065	835.3605	824.7075	884.032	730.424
SPTLC2	326.8505	411.1081	336.40025	199.971725	367.53645	363.233275	380.88825	376.30315	285.53855	381.8721	338.99485	473.17475	411.109	300.111	304.673975	374.60175	342.09	366.6307	380.0304	394.98325	338.64675
SPTLC3	59.8194	3.07957	3.75362	3.68885	8.61883	3.93005	4.31313	3.36284	4.32001	2.83631	22.2376	4.1329	5.23933	1.00967	1.78451	9.96915	2.71558	6.62053	33.0347	31.5579	45.3848
SPTSSA	971.4725	618.3515	938.801	888.1255	720.809	722.7055	740.1615	633.6145	514.026	620.761	350.067	338.625	677.953	656.107	660.034	427.448	1166.575	406.15	356.2705	290.9885	376.9125
SPX	84.3196	236.132	211.718	255.954	269.889	142.15	188.123	187.116	149.564	197.49	134.804	121.936	189.962	179.043	176.838	178.093	191.497	116.381	162.963	324.811	190.417
SQLE	210.642666666667	233.1262	156.769533333333	347.382666666667	268.690066666667	252.878133333333	280.5853	267.367666666667	284.336666666667	280.520633333333	286.315	345.117	242.283466666667	364.911233333333	319.170666666667	437.4751	362.348	255.7696	223.9294	282.561166666667	311.8199
SQRDL	868.588	1890.74	1291.07	1573.6	2893.15	1767.08	1844.25	2400.23	2131.14	2503.32	2791.38	3063.76	1972.2	1435.68	3042.84	3217.56	1121.1	1978.01	2546.23	2662.31	2866.07
SQSTM1	1099.206	1806.4856	1613.3995	921.64535	1379.881	1993.6325	1454.5575	1485.8806	1308.5345	1270.8346	1269.28	1143.019	1532.97055	1451.91195	1547.83175	1414.309	1072.5886	1581.225	1577.2145	1409.882	2059.172
SRBD1	357.52	361.622	327.542	250.697	281.468	329.089	396.252	269.275	282.072	310.874	217.828	256.896	303.825	385.87	276.702	230.074	429.651	220.139	243.554	281.802	356.869
SRC	105.362933333333	61.8440033333333	74.8659333333333	75.9664666666667	161.106266666667	71.3050266666667	49.6420666666667	113.574866666667	84.9532666666667	124.944503333333	95.18201	89.7142333333333	81.3775833333333	70.0631066666667	152.345406666667	223.457033333333	49.1825333333333	163.079066666667	174.984333333333	83.3710333333333	118.9432
SRCAP	153.505	68.48055	51.94475	166.775	112.8939	83.29915	65.12355	73.383	114.617	102.973	125.4139	88.77815	137.0085	164.0861	104.75695	195.31465	172.789	125.68945	211.4589	182.8976	242.5585
SRD5A1	136.167666666667	85.7047	55.0232333333333	42.887	116.5295	158.546666666667	122.764933333333	136.952533333333	111.1571	112.0058	139.309266666667	101.601233333333	146.171	172.092666666667	114.6047	128.544433333333	50.1558666666667	131.164666666667	54.6373333333333	111.0831	109.3127
SRD5A2	39.7894	156.86	59.3172	310.178	16.3559	53.3296	76.2923	15.4075	32.3118	112.811	18.0317	90.0908	79.497	84.6745	19.5174	42.5036	78.9459	22.6015	49.107	106.646	32.2283
SRD5A3	37.1515	24.2191	52.4606	8.49608	23.4842	62.9467	37.6833	37.9385	26.8935	40.1571	10.3659	47.7268	14.928	34.2001	41.5604	34.0195	40.9833	25.0443	37.948	41.9992	39.9924
SREBF1	655.967	701.158	480.937	256.71	768.174	1151.83	556.108	356.581	454.808	413.778	411.505	407.103	592.797	402.796	493.906	497.583	346.65	528.058	758.018	907.605	476.043
SREBF2	350.1655	381.718	289.076	302.3535	389.73	250.294	291.288	292.0145	294.0815	324.5475	414.024	410.453	435.9635	309.2955	372.7275	517.018	322.321	523.191	412.051	465.155	498.7935
SREK1	1546.54	808.593	1082.63	1689.38	843.714	1101.88	1381.45	1294.17	912.83	839.598	918.048	732.219	1139.34	1463.75	1109.48	628.898	1766.41	732.529	885.19	1001.71	883.508
SREK1IP1	128.541	103.128	101.587	113.431	104.094	73.1907	92.7495	101.648	81.1208	74.9028	84.2468	87.9878	72.5291	85.033	64.2208	180.994	112.992	133.035	112.593	136.115	101.42
SRF	270.964	172.3835	139.7995	318.618	125.46975	165.1783	167.3158	161.858	167.72505	124.8439	181.31295	215.377	211.556	158.4011	195.86645	156.45715	272.9535	202.256	326.8181	163.3126	262.6645
SRGAP3	166.4704	152.68795	115.9421	174.809	135.0785	123.2637	159.3933	105.4209	92.3375	93.0398	133.1902	103.25555	145.6756	119.3404	81.12725	76.2084	126.26	158.40395	71.18565	91.42395	131.8355
SRGN	4287.25	3248.11	3089.705	10035.8	3173.34	2379.985	2226.235	3110.88	2234.555	4259.585	4801.08	4684.305	3799.075	2597.01	5779.27	5714.27	6526.06	1927.38	2786.36	2523.86	4644.775
SRI	1481.5575	1484.3025	1782.621	1239.911	1323.6615	1677.291	1220.3455	1275.7245	1651.21	1613.363	1895.9355	1445.2205	1294.446	1551.6565	1477.418	1440.5945	1411.1305	1683.6115	1289.4475	1172.542	1679.5185
SRM	864.507	728.569	910.15	3651.76	806.526	615.733	956.483	824.72	865.861	765.167	1079.8	914.834	1157.11	603.053	1016.45	900.155	1566.5	1050.99	961.016	790.895	925.386
SRP14	6779.25	7655.72	8567.02	5943.6	5183.66	5774.85	5059.57	4430.12	5168.89	5040.49	5100.67	5169.62	5364.34	5922.81	5241.28	5703.84	6025.71	7187.44	4804	4597.31	6208.06
SRP19	1641.81	1658.96	1285.69	2503.27	1702.28	1560	2009.23	2406.25	1427.11	1814.06	2760.18	2114.45	1808.73	1381.74	2438.98	1799.18	2715.47	1455.51	1665.87	1205.6	2030.79
SRP54	1173.47	1073.98	739.657	1330.09	763.673	841.965	682.77	644.283	643.948	756.689	1056.26	773.135	911.955	802.079	906.134	1034.72	1332.12	808.969	1347.62	1415.81	871.888
SRP72	908.1033	738.464666666667	810.285183333333	1621.62385	837.732466666667	872.225916666667	939.4387	876.442633333333	1011.92621666667	1014.99883333333	921.53415	917.152683333333	676.10525	877.3583	945.288916666667	782.32705	1392.84045	804.671533333333	779.6144	843.702066666667	771.371783333333
SRP9	2703.64	3711.85	4125.76	3006.43	2385.2	2664.79	3030.77	2905.9	2446.74	2581.96	2464.07	2506.98	2337.99	3156.28	2993.69	2714.02	3430.78	2423.41	2054.79	2137.15	2300.09
SRPK1	452.001	343.8295	379.5775	825.525	376.839	354.3385	371.2295	317.7435	301.199	270.8325	283.123	303.953	374.3495	371.509	326.7835	351.9105	414.1325	295.785	266.091	229.608	362.508
SRPK2	322.9737	308.8342	285.557225	266.41335	292.003925	228.949025	293.496	251.943425	256.80045	299.823475	258.09045	329.632325	288.299625	308.946375	279.715325	337.272025	250.61425	518.3801	380.315525	366.496	365.330425
SRPK3	42.2997	44.0023	43.6368	50.6903	62.3911	140.361	54.0828	117.503	104.632	60.0234	24.5783	30.8078	78.0463	111.49	92.5966	51.0267	97.6637	50.412	60.6244	62.1486	37.0767
SRPR	1277.0685	1003.101	808.5295	1759.664	1329.1069	1102.5252	1226.41705	1165.1069	1106.3523	1496.02545	1593.0371	1644.9288	1497.21075	989.1183	1682.4372	1790.044	1692.6895	1901.6865	1653.8065	1559.517	1605.126
SRPRB	1689.38	2163.51	1521.29	4081.82	2644.17	1645.07	1874.97	2637.23	1432.43	2143.16	2750.59	1655	1965.55	1317.88	2150.05	1756.28	4409.86	2013.4	1689.54	1736.74	1816.01
SRPX	2574.02	2154.14	6598.49	429.825	2486.24	3772.27	2730.44	800.43	2967.59	2010.48	1703.41	1797.91	1815.94	2350.4	1144.81	1684.12	1386.79	4074.19	1678.96	1312.23	2732.09
SRPX2	231.3642	229.4222	312.7383	114.66055	435.51295	234.8437	276.70372	189.3381	437.58985	339.19835	95.10055	171.72745	238.37045	197.291185	181.03695	269.8511	262.7084	174.77905	134.70745	124.83555	338.9253
SRR	355.4135	355.1405	269.925	220.052	304.2115	253.099	434.1255	330.6695	189.5815	305.049	210.033	312.4585	288.8	328.4425	254.6265	306.565	233.628	294.9245	209.64	257.6275	345.9035
SRRD	473.074	439.187	205.336	660.35	290.039	212.859	355.184	311.123	299.778	430.669	404.229	326.05	369.314	319.133	314.989	323.477	440.527	402.27	309.74	291.411	407.804
SRRM1	1093.888	1168.702	1007.9035	1288.07	624.4015	825.0385	813.2205	866.051	861.664	835.3715	1026.5535	931.36	899.002	919.0515	862.71	987.866	1199.449	923.0085	1039.182	1108.01	973.763
SRRM2	1072.90933333333	863.051733333333	804.906666666667	927.499	524.506766666667	421.619133333333	558.237033333333	607.686433333333	566.94053	369.266033333333	398.012866666667	455.7868	677.654693333333	599.1547	498.0883	1163.41533333333	889.825333333333	845.316933333333	1713.77233333333	1918.61666666667	1188.856
SRRT	780.12335	572.981968	570.508976	983.527186	527.4201	570.335192	618.716642	627.804716	571.907218	433.376876	681.765532	532.450012	655.940352	678.45513	555.799536	574.640148	914.463908	424.51612	582.091772	616.09664	518.247132
SRSF1	1049.209375	1120.9182	1169.7205	2464.969	780.71925	817.87025	1031.07175	935.640625	911.722025	842.327375	1097.01645	1128.232925	1027.564	914.50925	1071.4204	992.634	1809.237	716.1066	840.14715	798.038575	1041.27325
SRSF10	526.19	433.338	464.9835	1021.79725	400.284	433.26225	453.4855	492.687	583.23825	454.112125	520.3465	579.5435	539.13025	608.858	577.76725	606.9725	795.37775	415.78775	506.72905	520.01125	493.12245
SRSF11	921.104333333333	722.242	1007.187	787.961333333333	418.798	511.712666666667	632.729	807.903666666667	434.83	352.675333333333	271.286233333333	305.970666666667	464.294	917.649	658.834666666667	380.017333333333	940.186333333333	241.605833333333	382.105033333333	449.451933333333	360.372666666667
SRSF3	1761.23066666667	1755.971	1883.278	3392.48333333333	1866.572	1460.296	1801.741	1996.75066666667	2048.938	2037.09633333333	2857.64333333333	2336.948	1753.27566666667	1529.98433333333	1932.54533333333	1992.25666666667	3402.01	1783.53366666667	2004.95933333333	1940.15433333333	2018.71466666667
SRSF4	1461.6	1682.64	1979.67	1817.89	1240.78	1542.74	1454.36	1431.6	1798.2	1240.46	1281.53	1399.07	1288.66	1572.58	1601.02	1620.19	1832.16	1473.93	1804.48	1926.91	1780.51
SRSF5	3082.26733333333	2452.89573333333	3113.68633333333	1829.606	1450.42556666667	1384.44716666667	1585.13866666667	1933.6939	1600.20153333333	1863.91436666667	3157.46227666667	2015.7452	2815.40456666667	2593.95896666667	3334.9031	2131.194	2337.09766666667	2148.31463333333	4063.08433333333	4553.82066666667	2540.508
SRSF6	1731.087	1182.106	1117.7485	3014.885	988.8065	994.7215	1177.8715	1284.116	1019.2255	902.0565	1610.09	1241.242	1675.7015	1535.728	1534.041	1054.372	2050.473	994.38115	1443.536	1609.4955	1159.3215
SRSF7	1338.005525	933.62075	1053.64675	2568.3955	841.76335	913.564	1049.40075	1200.51375	1186.68675	850.951725	1397.867025	1166.437275	1319.79825	1143.546	1313.99625	1200.3035	1702.30875	714.791625	1660.983525	1956.3605	1798.993175
SRSF8	998.2065	976.2915	951.4005	767.1055	743.799	937.672	874.5115	782.064	1124.5125	730.108	816.284	750.9475	775.2055	1042.2585	761.929	545.2655	972.2265	755.3435	685.9865	641.8985	594.1075
SRY	18.8689	55.0413	87.9897	39.381	98.4424	71.7825	42.9747	50.1114	47.9	14.3126	33.0963	27.4211	7.67265	52.4061	17.6995	4.59312	43.4672	8.7768	7.32349	23.7908	13.2374
SS18	230.9329	197.30325	202.271725	215.33975	207.27505	222.899525	218.45385	201.285925	222.860175	301.805	217.02995	297.4202	257.6090025	296.0919	300.241725	248.15925	289.4208	196.4835	167.104925	211.31	235.083925
SS18L1	483.752	196.78	420.375	455.466	275.839	359.159	442.124	504.534	234.181	266.829	233.411	258.907	539.034	596.774	364.627	211.036	305.559	269.382	180.615	224.416	281.877
SS18L2	928.351	738.026	782.302	857.337	646.172	746.872	898.216	853.199	670.407	875.169	1105.53	797.584	764.018	460.074	694.229	402.768	887.89	700.082	639.287	592.861	682.435
SSB	495.799	626.1705	674.749	823.748	409.061	527.5635	526.345	385.069	488.2545	439.548	413.335	462.074	387.4865	428.5615	375.568	460.8465	776.791	480.416	417.386	431.97	483.614
SSBP1	1041.7675	1015.004	972.7395	1458.197	716.75655	890.9125	839.0545	832.2045	820.78065	823.21435	968.6745	867.4278	935.259	910.276	875.683	575.209	1433.4245	607.0879	664.6635	584.7205	571.422
SSBP2	422.4575	282.155	506.7865	147.7335	218.616	488.9395	354.1925	192.611	529.643	353.4365	410.718	378.116	324.2055	708.8815	358.8655	235.629	244.9655	424.4605	535.6305	616.297	350.1875
SSBP3	328.946	233.804	403.363	209.448	449.632	387.678	342.997	284.49	516.333	408.069	382.76	274.359	334.681	291.917	298.416	352.242	276.437	549.606	532.888	513.615	397.439
